,display_text_width,favorite_count,retweet_count,followers_count,friends_count,polarity,subjectivity,time
4099,216,1,0,49.0,64.0,0.0,0.0,24542
4100,169,1,0,498.0,507.0,-0.2833333333333334,0.7666666666666666,24541
4101,27,0,0,21.0,63.0,0.4333333333333333,0.8333333333333334,24539
4102,200,0,0,1411.0,3958.0,0.3416666666666667,0.2585119047619048,24526
4103,32,2,0,434.0,964.0,0.3,0.1,24522
4104,22,0,0,2233.0,512.0,0.5,0.5,24521
4105,32,0,0,3563.0,2120.0,0.0,0.0,24513
4106,113,1,0,100.0,237.0,0.675,0.75,24510
4107,186,1,0,271.0,335.0,0.4333333333333333,0.8333333333333334,24509
4108,106,27,6,5039.0,2131.0,0.25,0.3333333333333333,24504
4109,91,3,0,15.0,28.0,0.0,0.0,24503
4110,51,0,0,229.0,258.0,0.0,0.0,24495
4111,125,3,0,1107.0,972.0,0.1363636363636363,0.4545454545454545,23769
4112,54,1,0,33.0,204.0,0.0,0.0,24320
4113,47,1,0,481.0,265.0,-0.3125,0.6875,23492
4114,78,0,0,363.0,563.0,-0.4499999999999999,0.6333333333333333,24222
4115,33,3,0,456.0,476.0,0.0,0.0,23424
4116,257,0,0,1954.0,1511.0,0.2228571428571428,0.3485714285714286,24493
4117,78,0,0,829.0,861.0,0.0,0.0,24491
4118,77,2,0,111.0,161.0,0.0,0.0,22616
4119,98,1,0,1078.0,1045.0,0.125,0.1666666666666666,19719
4120,106,2,0,73.0,96.0,-0.1357142857142857,0.1071428571428571,24491
4121,21,0,0,1050.0,977.0,0.0,0.0,24484
4122,20,0,0,665.0,326.0,0.0,1.0,24479
4123,20,0,0,10.0,185.0,0.0,1.0,24379
4124,51,0,0,92.0,381.0,0.0,0.0,24476
4125,158,0,0,21322.0,125.0,0.0079365079365079,0.0944444444444444,22387
4126,78,0,0,27600.0,23752.0,0.4333333333333333,0.8333333333333334,24473
4127,55,1,0,2764.0,2575.0,0.0,0.0,24470
4128,77,0,0,954.0,919.0,0.2464285714285714,0.2839285714285714,24467
4129,275,1,0,940.0,457.0,0.1775,0.21625,24465
4130,51,0,0,3606.0,3416.0,0.0,0.0,24455
4131,60,0,0,67.0,66.0,0.0,0.0,24441
4132,27,0,0,1397.0,1346.0,0.0,0.0,24440
4133,116,0,0,631.0,705.0,0.3444444444444445,0.9111111111111112,24440
4134,91,0,0,144.0,246.0,0.15,0.2166666666666666,24437
4135,48,5,0,951.0,811.0,0.0,0.0,24431
4136,82,0,0,1327.0,1211.0,0.0,0.0,24414
4137,225,2,0,351.0,1140.0,0.1462121212121212,0.2334848484848485,3759
4138,35,2,0,27.0,131.0,0.85,1.0,20719
4139,40,3,0,375.0,462.0,0.5,0.5,24413
4140,231,10,0,129.0,498.0,0.4666666666666666,0.7999999999999999,24408
4141,57,3,0,246.0,532.0,0.0,0.0,24408
4142,46,0,0,168.0,788.0,1.0,1.0,24405
4143,54,2,1,13365.0,7563.0,0.325,1.0,24396
4144,30,9,2,181.0,446.0,0.0,0.0,24395
4145,64,4,2,238.0,228.0,0.0,0.0,24389
4146,21,1,0,197.0,332.0,0.6000000000000001,0.9,24382
4147,69,7,0,253.0,80.0,0.0,0.0,24381
4148,40,9,0,392.0,99.0,0.85,1.0,2425
4149,146,15,0,188.0,246.0,0.3333333333333333,0.5,24068
4150,33,0,0,1390.0,267.0,0.0,0.0,24380
4151,41,4,0,976.0,791.0,0.0,0.0,23022
4152,105,2,0,1100.0,971.0,-0.0249999999999999,0.475,24349
4153,136,0,0,1215.0,364.0,0.1,0.1,24338
4154,108,1,0,3235.0,2788.0,-0.5,1.0,24334
4155,257,2,0,1332.0,1742.0,0.0755681818181818,0.3914772727272727,24330
4156,38,1,0,504.0,303.0,0.0,0.0,23982
4157,79,3,0,1559.0,323.0,0.3854166666666667,0.4583333333333333,24330
4158,130,6,1,172.0,323.0,0.0,0.0,24323
4159,185,1,0,11.0,47.0,0.2166666666666666,0.4166666666666667,24323
4160,87,0,0,191.0,310.0,0.0,0.0,24315
4161,20,1,0,26.0,72.0,0.0,0.0,24314
4162,61,3,0,106.0,96.0,0.0,0.0,24310
4163,123,2,0,6139.0,962.0,0.0,0.0,24309
4164,124,0,0,230.0,238.0,0.0952380952380952,0.1785714285714285,24300
4165,87,16,1,466.0,836.0,0.0,0.0,24300
4166,81,1,0,403.0,314.0,0.0,0.0,24287
4167,136,0,0,661.0,273.0,-0.0888888888888888,0.1666666666666666,24282
4168,66,3,0,1684.0,1396.0,0.4,0.5,24276
4169,123,0,0,250.0,161.0,-0.0625,0.125,24273
4170,233,5,1,718.0,170.0,0.0974747474747474,0.298989898989899,20079
4171,30,4,0,2814.0,791.0,0.0,0.0,24270
4172,36,0,0,451.0,255.0,0.0,0.0,24264
4173,118,7,1,373.0,159.0,0.0,0.0,23871
4174,137,0,0,28878.0,8934.0,0.125,0.1666666666666666,24241
4175,40,0,0,82.0,151.0,0.7,0.6000000000000001,24235
4176,271,1,0,1679.0,746.0,0.3,0.5375,24234
4177,56,1,0,16.0,440.0,0.0,0.0,24231
4178,186,6,0,99.0,1.0,0.2166666666666666,0.4166666666666667,24231
4179,38,7,0,1368.0,487.0,0.0,0.0,24222
4180,52,12,1,84.0,86.0,0.0,0.0,24221
4181,94,1,0,2288.0,1981.0,0.3416666666666667,0.5833333333333334,24213
4182,279,0,0,1948.0,93.0,0.0,0.0,24209
4183,30,1,0,738.0,282.0,0.0,0.0,24205
4184,68,0,0,396.0,473.0,0.2,0.5,24205
4185,47,1,0,824.0,3979.0,-0.25,0.5,24196
4186,88,1,0,741.0,1546.0,0.15,0.6,24188
4187,50,0,0,40.0,120.0,0.0,0.0,24188
4188,88,0,0,13990.0,9705.0,0.0,0.0,24186
4189,99,1,0,43.0,152.0,-0.2818181818181817,0.5606060606060606,24178
4190,146,0,0,947.0,336.0,0.0,0.0,24176
4191,274,1,0,1386.0,1826.0,0.21875,0.21875,21585
4192,229,0,0,303.0,425.0,0.2157407407407407,0.3481481481481481,24175
4193,105,0,0,8.0,11.0,0.1,0.2,24172
4194,45,0,0,204.0,419.0,0.0,0.0,24172
4195,79,0,0,3.0,27.0,-0.0357142857142857,0.1071428571428571,24171
4196,95,10,1,160.0,1.0,0.0681818181818181,0.2272727272727272,24170
4197,105,1,1,1592.0,4771.0,1.0,1.0,24168
4198,64,0,0,2.0,8.0,0.0,0.0,24163
4199,70,0,0,58.0,49.0,0.369140625,0.275,13638
4200,38,0,0,260.0,773.0,0.4553571428571428,0.2571428571428571,24161
4201,90,2,0,220.0,309.0,0.125,0.425,11765
4202,29,0,0,16734.0,8992.0,0.0416666666666666,0.3333333333333333,8548
4203,177,2,0,224.0,314.0,0.3,0.6166666666666667,9421
4204,60,2,1,55.0,476.0,-0.05,0.15,22119
4205,49,6,0,555.0,815.0,0.0,1.0,24150
4206,60,6,0,73.0,346.0,0.0708333333333333,0.6875,24147
4207,115,1,0,916.0,901.0,-0.15625,0.34375,24129
4208,172,1,0,248.0,528.0,0.0424242424242424,0.2386363636363636,24127
4209,138,11,0,206.0,320.0,0.1363636363636363,0.4545454545454545,24126
4210,25,2,0,1096.0,2619.0,0.0,0.0,24125
4211,52,5,0,11158.0,13.0,-0.2,0.6,24110
4212,61,0,0,115.0,67.0,0.0,0.0,24093
4213,34,0,0,58.0,130.0,0.0,0.0,24092
4214,111,1,0,21.0,314.0,-0.1666666666666666,0.1666666666666666,24092
4215,83,2,0,954.0,828.0,0.25,0.3333333333333333,24091
4216,132,4,0,818.0,680.0,0.25,0.2777777777777777,24090
4217,23,2,0,405.0,442.0,0.0,0.0,24086
4218,95,0,0,252.0,316.0,0.0,0.0,24064
4219,82,1,0,852.0,529.0,-0.5,1.0,24063
4220,126,1,0,244.0,171.0,-0.0364583333333333,0.1333333333333333,24062
4221,114,0,0,76.0,16.0,-0.1666666666666666,0.3333333333333333,24055
4222,214,0,0,10057.0,754.0,0.0,0.0,24051
4223,112,0,0,104.0,195.0,0.4928571428571428,0.5678571428571428,8770
4224,283,21,3,606.0,1010.0,-0.0162084009740259,0.3431818181818182,24050
4225,69,0,0,163.0,80.0,0.0056818181818181,0.4147727272727273,24041
4226,102,0,0,28.0,306.0,0.0,0.4,24041
4227,53,0,0,2062.0,708.0,-0.2333333333333332,0.2222222222222222,24039
4228,190,0,0,622.0,353.0,0.0167748917748917,0.0936147186147186,24037
4229,62,2,2,1992.0,2161.0,0.35,0.45,24036
4230,78,3,0,11.0,220.0,0.0,0.0,24035
4231,40,0,0,20917.0,799.0,0.2,0.225,24025
4232,66,0,0,169.0,203.0,0.0,0.0,24023
4233,49,0,0,15473.0,819.0,0.0,0.0,7823
4234,128,0,0,202.0,212.0,0.0419191919191919,0.1295454545454545,11723
4235,73,0,0,89.0,264.0,0.0,0.0,21323
4236,71,0,0,220.0,809.0,0.0,0.0,15923
4237,152,0,0,553.0,381.0,-0.03125,0.09375,8723
4238,29,0,0,200.0,264.0,0.5,0.8888888888888888,24020
4239,34,0,0,3262.0,2396.0,0.0,0.0,24015
4240,42,4,2,122.0,16.0,0.0,0.0,24013
4241,46,5,0,95.0,398.0,0.0,0.0,24009
4242,239,3,1,186.0,594.0,0.0415223665223665,0.1460137085137085,24008
4243,23,0,0,103.0,138.0,-0.2,0.6,24004
4244,191,5,0,193.0,204.0,0.1999999999999999,0.4625,24000
4245,92,1,0,86.0,210.0,0.2916666666666667,0.2,23995
4246,31,0,0,5317.0,4653.0,0.85,1.0,23992
4247,193,1,0,248.0,963.0,-0.0138888888888888,0.425,23991
4248,78,1,0,397.0,410.0,0.0833333333333333,0.1111111111111111,23988
4249,98,2,0,18.0,86.0,0.0,0.0,23985
4250,141,0,0,173611.0,227.0,0.4730158730158729,0.6563492063492063,23983
4251,215,1,0,246.0,936.0,-0.285,0.55,23979
4252,53,0,0,1725.0,781.0,0.5,0.5,23978
4253,75,4,2,2918.0,2093.0,0.0,0.0,23977
4254,133,0,0,25.0,48.0,0.0,0.0,23975
4255,69,0,0,133.0,803.0,0.0,0.0,23671
4256,38,1,0,1512.0,1409.0,-0.1159090909090909,0.3386363636363636,23968
4257,172,1,0,1229.0,1533.0,0.2,0.15,23958
4258,28,5,1,1131.0,1349.0,0.4333333333333333,0.8333333333333334,23957
4259,56,1,0,304.0,408.0,-0.0527777777777777,0.2722222222222222,23954
4260,115,0,0,2308.0,3691.0,0.1625,0.85,23948
4261,43,26,5,742.0,589.0,1.0,1.0,23944
4262,139,2,1,524.0,792.0,0.25,0.75,23942
4263,77,1,1,1243.0,1286.0,0.6,0.9,23930
4264,205,5,0,161.0,334.0,-0.0083333333333333,0.255,23928
4265,70,0,0,13791.0,12888.0,0.0,0.0,23927
4266,56,1,0,287.0,385.0,0.0,0.0,23923
4267,110,0,0,45.0,38.0,-0.0208333333333333,0.4375,23922
4268,75,1,0,286.0,271.0,0.0,0.0,23919
4269,276,8,0,43.0,335.0,0.125,0.15,23913
4270,64,4,1,328.0,603.0,0.0,0.0,23913
4271,16,0,0,421.0,350.0,0.0,0.0,7478
4272,67,0,0,1.0,77.0,0.0,0.0,23907
4273,58,0,0,290.0,208.0,0.0,0.0,23907
4274,38,2,0,234.0,559.0,0.0,0.0,23906
4275,84,0,0,18148.0,1528.0,0.0,0.0,23905
4276,18,2,0,182.0,145.0,0.0,0.0,23901
4277,60,0,0,9905.0,7077.0,0.4,0.4,23900
4278,29,0,0,889.0,934.0,0.0,0.0,23899
4279,172,0,0,432.0,395.0,0.4333333333333333,0.8333333333333334,23898
4280,57,0,0,7129.0,799.0,0.0,0.0,23881
4281,55,0,0,552.0,482.0,0.15,0.225,23880
4282,50,0,0,125.0,275.0,0.0,0.0,23872
4283,51,0,0,447.0,635.0,0.4,0.5,23737
4284,54,0,0,50.0,60.0,0.7,0.9,23705
4285,54,3,0,158.0,79.0,0.4333333333333333,0.8333333333333334,23866
4286,41,0,0,328.0,462.0,0.1,1.0,4787
4287,115,0,0,3280.0,3090.0,0.1583333333333333,0.3083333333333333,19051
4288,83,44,14,1601.0,392.0,0.0,0.0,23865
4289,104,3,0,296.0,404.0,0.4928571428571428,0.5678571428571428,23850
4290,49,0,0,1185.0,362.0,0.2916666666666667,0.2,23835
4291,277,1,0,27350.0,27461.0,0.0249999999999999,0.35,23830
4292,120,0,0,364.0,43.0,0.4,0.9,23823
4293,78,0,0,235.0,600.0,0.0162337662337662,0.1672077922077922,23822
4294,50,1,0,121.0,687.0,0.5,0.15,23819
4295,109,1,0,606.0,686.0,0.0,0.0,23814
4296,254,1,1,204.0,68.0,0.925,1.0,23804
4297,244,1,1,65.0,46.0,0.2555555555555556,0.2777777777777777,22743
4298,242,1,1,273.0,284.0,0.275,0.475,22000
4299,75,0,0,355.0,434.0,0.0,0.0,23709
4300,98,0,0,964.0,887.0,0.125,0.375,23802
4301,251,0,0,6276.0,422.0,0.1666666666666666,0.1333333333333333,3865
4302,122,0,0,931.0,465.0,0.0722222222222222,0.3055555555555556,23800
4303,68,2,0,342.0,633.0,0.0,0.0,23797
4304,245,1,1,309.0,118.0,0.925,1.0,23794
4305,280,1,1,8185.0,1067.0,0.1833333333333333,0.3166666666666666,22324
4306,260,1,1,296.0,814.0,0.2555555555555556,0.2777777777777777,22729
4307,243,1,1,1047.0,878.0,0.275,0.475,21957
4308,31,0,0,18627.0,964.0,0.0,0.0,23793
4309,44,0,0,2064.0,3580.0,0.5,1.0,23791
4310,272,109,95,480.0,1297.0,-0.0625,0.4375,23790
4311,21,2,0,785.0,2073.0,0.0,0.0,23789
4312,87,0,0,3.0,7.0,0.0465367965367965,0.1948051948051948,23787
4313,59,1,0,39.0,101.0,0.35,0.3,23787
4314,125,0,0,777.0,537.0,0.2020833333333333,0.71875,23780
4315,81,0,0,4902.0,521.0,0.0,0.0,23777
4316,50,1,0,1973.0,2117.0,-0.025,0.225,23776
4317,90,4,0,650.0,246.0,-0.2916666666666667,0.5416666666666666,23776
4318,77,0,0,33963.0,24188.0,0.1363636363636363,0.4545454545454545,23761
4319,74,0,1,1159.0,440.0,-0.0166666666666666,0.4583333333333333,20031
4320,166,4,1,73.0,404.0,0.0,0.4,23756
4321,97,2,0,364.0,266.0,0.0694444444444444,0.3111111111111111,23754
4322,116,1,2,1902.0,843.0,0.0,0.0,23751
4323,107,0,0,736.0,463.0,-0.0208333333333333,0.4375,3262
4324,173,5,1,77.0,575.0,0.0,0.125,23749
4325,56,0,0,78.0,128.0,0.0,0.0,23295
4326,58,2,0,828.0,2539.0,-0.025,0.2,23746
4327,141,1,0,2418.0,468.0,0.15625,0.275,23745
4328,64,0,0,147.0,101.0,0.0852272727272727,0.2272727272727272,23743
4329,28,1,0,1094.0,297.0,0.5,0.5,23739
4330,52,2,0,329.0,413.0,0.0,0.0,23735
4331,35,0,0,790.0,2127.0,0.0,0.0,23733
4332,60,0,1,53.0,440.0,0.0,0.0,23728
4333,35,0,0,490.0,577.0,-0.2,0.6,23725
4334,30,0,0,567.0,284.0,0.2,0.9,21040
4335,57,0,0,554.0,115.0,0.0,0.0,23724
4336,55,0,0,250.0,568.0,-0.0666666666666666,0.1999999999999999,23721
4337,127,0,1,152.0,55.0,0.0,0.0,23720
4338,172,1,0,427.0,1373.0,0.2428571428571428,0.5178571428571428,23712
4339,61,1,1,221.0,388.0,0.0,0.0,23712
4340,114,0,0,852.0,762.0,0.3287878787878788,0.5070707070707071,23710
4341,67,0,0,490.0,149.0,0.3681818181818182,0.6772727272727272,23700
4342,79,3,0,693.0,626.0,0.0,0.0,23699
4343,35,0,0,647.0,285.0,0.0,0.0,23696
4344,56,2,0,2297.0,2452.0,0.0,0.0,23693
4345,95,0,0,10.0,71.0,0.0,0.0,23693
4346,139,2,1,61.0,420.0,0.0,0.0,23689
4347,94,1,0,72.0,298.0,0.3416666666666666,0.3666666666666667,23688
4348,49,3,0,429.0,943.0,-0.4,0.4,23686
4349,103,0,0,3091.0,1001.0,0.0,0.0,23300
4350,45,1,1,1510.0,617.0,0.0,0.0,23686
4351,55,1,1,1574.0,1047.0,0.0,0.0,23120
4352,94,0,1,217.0,208.0,0.0666666666666666,0.7166666666666667,23683
4353,78,5,0,2045.0,20.0,-0.5,1.0,23679
4354,67,0,0,299.0,498.0,0.25,0.25,23672
4355,172,0,0,11600.0,2098.0,0.3288194444444444,0.675,23672
4356,65,1,0,986.0,2124.0,-0.1,0.3,23672
4357,55,0,0,44.0,203.0,0.2,0.2,23670
4358,33,1,1,1110.0,892.0,0.0,0.0,23665
4359,46,1,0,1.0,23.0,0.2,0.2,23663
4360,42,0,0,98.0,449.0,0.5,0.45,23662
4361,149,2,0,257.0,317.0,0.1666666666666666,0.2,23347
4362,81,1,0,22.0,125.0,0.0,0.0,23659
4363,62,2,1,239.0,443.0,0.0666666666666666,0.1333333333333333,23656
4364,52,6,0,2422.0,2383.0,0.4,0.45,23651
4365,32,0,0,2887.0,1084.0,0.0,0.0,23650
4366,90,0,0,1059.0,2948.0,0.0916666666666666,0.4276353276353276,23648
4367,134,0,0,27.0,226.0,0.3833333333333333,0.6166666666666666,17419
4368,39,0,0,2275.0,1878.0,0.0,0.0,23643
4369,247,1,0,2651.0,2398.0,0.1083333333333333,0.2083333333333333,23640
4370,34,0,0,449.0,234.0,0.0,0.0,23637
4371,53,0,0,125.0,237.0,0.0,0.0,23634
4372,168,9,4,1275.0,1173.0,0.119047619047619,0.1904761904761904,23617
4373,77,1,0,165.0,305.0,0.4333333333333333,0.8333333333333334,16378
4374,145,0,0,598.0,374.0,0.0,0.125,23607
4375,72,1,0,171.0,236.0,0.5,0.5,23601
4376,176,3,0,219.0,823.0,0.0389610389610389,0.4671717171717172,23597
4377,20,0,0,7.0,31.0,0.5,0.5,23597
4378,18,0,0,6822.0,6594.0,0.0,0.0,23590
4379,70,0,0,2925.0,2789.0,0.0,0.0,23583
4380,176,2,0,199.0,110.0,0.0,0.0,23583
4381,66,4,0,9237.0,5554.0,0.5,0.5,3091
4382,78,29,3,605.0,393.0,1.0,1.0,23581
4383,60,0,0,15.0,47.0,0.5,0.6,23570
4384,33,1,0,1979.0,220.0,0.0,0.0,23566
4385,78,0,0,309.0,443.0,0.4333333333333333,0.8333333333333334,23553
4386,93,0,0,1239.0,262.0,0.7,0.6000000000000001,14497
4387,178,0,0,96.0,1055.0,0.4333333333333333,0.8333333333333334,5723
4388,124,0,0,209.0,150.0,0.4928571428571428,0.5678571428571428,5770
4389,123,2,0,2343.0,54.0,0.2,0.3,23547
4390,49,1,0,86.0,152.0,0.0,0.0,5437
4391,69,1,1,5400.0,1577.0,0.0,0.3333333333333333,23542
4392,50,1,0,23.0,101.0,0.5666666666666667,0.7166666666666668,23542
4393,37,0,0,172.0,282.0,0.85,1.0,14910
4394,86,1,0,80.0,801.0,-0.125,0.375,21026
4395,87,6,0,6907.0,947.0,0.5,0.5,23539
4396,32,0,0,101.0,267.0,0.0,0.0,23530
4397,37,2,0,465.0,149.0,0.0,0.0,23526
4398,129,1,0,347.0,569.0,-0.0999999999999999,0.1666666666666666,23512
4399,37,0,0,19.0,82.0,0.0,0.0,23509
4400,56,1,0,4415.0,822.0,0.0,0.0,23507
4401,19,0,0,448.0,862.0,0.0,0.0,23504
4402,23,0,0,64.0,45.0,0.0,0.0,23501
4403,81,0,0,500.0,729.0,0.0,0.0,23500
4404,67,0,1,99.0,328.0,0.35,0.55,23498
4405,18,0,0,1899.0,1844.0,0.0,0.0,23490
4406,279,5,2,495.0,117.0,-0.2187499999999999,0.4104166666666666,23488
4407,114,1,0,2030.0,1665.0,0.0,0.0,23479
4408,52,0,0,83.0,301.0,0.0,0.0,23400
4409,81,4,2,3815.0,3032.0,0.0,0.0,23479
4410,115,4,0,21.0,58.0,-0.125,0.25,23477
4411,99,2,0,368.0,418.0,0.125,0.1666666666666666,23474
4412,67,1,1,1833.0,694.0,0.0,0.0,23470
4413,140,1,0,1278.0,1068.0,0.125,0.25,23460
4414,29,1,1,34.0,269.0,0.0,0.0,23451
4415,206,13,1,98.0,774.0,0.6566666666666667,0.8066666666666666,23445
4416,34,0,0,898.0,1099.0,0.0,0.0,23429
4417,16,0,0,82.0,182.0,0.0,0.0,23425
4418,32,0,0,637.0,761.0,0.1666666666666666,0.25,23419
4419,43,0,0,17882.0,11870.0,0.0,0.0,23419
4420,204,0,0,9.0,244.0,-0.0138888888888888,0.425,16516
4421,45,0,0,1520.0,1019.0,0.125,0.25,13761
4422,129,0,0,602.0,902.0,0.3,0.5,23403
4423,209,0,0,373.0,270.0,0.0041666666666666,0.1291666666666666,13710
4424,149,0,0,251.0,1054.0,0.4333333333333333,0.8333333333333334,16625
4425,153,5,0,156.0,711.0,0.1041666666666666,0.7708333333333333,23401
4426,79,1,0,15.0,46.0,0.2888888888888889,0.3722222222222222,7867
4427,122,0,0,36.0,91.0,0.4666666666666667,0.6666666666666667,23400
4428,279,0,0,762.0,1110.0,0.106060606060606,0.3090909090909091,23400
4429,103,8,0,909.0,600.0,0.0,0.0,14716
4430,113,4,0,27.0,66.0,-0.1,0.0833333333333333,23399
4431,46,0,0,2387.0,3356.0,0.0,0.0,23396
4432,40,0,0,485.0,303.0,0.1363636363636363,0.4545454545454545,23385
4433,217,1,0,0.0,34.0,0.14375,0.6520833333333333,23378
4434,62,14,1,3.0,426.0,-0.2,0.05,23374
4435,78,9,0,64.0,885.0,0.0,0.0,23363
4436,78,1,0,2670.0,3245.0,0.0,0.0,23349
4437,56,0,0,903.0,524.0,-0.6,0.9,23343
4438,21,0,0,84.0,847.0,0.0,0.0,23341
4439,17,0,0,1502.0,1711.0,0.0,0.0,23338
4440,45,0,0,174.0,519.0,0.5,0.5,23327
4441,119,0,1,566.0,1080.0,0.2,0.9666666666666668,23319
4442,54,1,0,2026.0,1970.0,0.25,0.3333333333333333,23311
4443,169,2,0,3504.0,1965.0,0.1271875,0.3233333333333333,23294
4444,203,1,0,382.0,343.0,0.0692550505050505,0.2597853535353535,23287
4445,72,2,0,4323.0,62.0,0.0916666666666666,0.1166666666666666,23286
4446,76,0,0,53.0,262.0,0.0,0.0,23285
4447,17,0,0,1686.0,234.0,0.0,0.0,23278
4448,75,2,0,20.0,4.0,0.0,0.0,23274
4449,30,2,0,3365.0,547.0,0.0,0.0,23271
4450,241,0,0,1120.0,1039.0,0.125,0.1666666666666666,23265
4451,134,2,0,100.0,220.0,0.0,0.0,23264
4452,145,1,0,874.0,433.0,0.0481481481481481,0.137037037037037,23257
4453,69,1,0,122.0,124.0,-0.0714285714285714,0.2142857142857142,23140
4454,270,2,0,994.0,963.0,0.0,0.4000000000000001,23253
4455,179,4,0,3.0,36.0,0.2166666666666666,0.75,23252
4456,56,0,0,6.0,47.0,-0.125,0.0,23247
4457,60,0,0,404.0,263.0,-0.2,0.6,22525
4458,64,2,1,202.0,1192.0,0.025,0.25,23243
4459,33,1,0,4.0,49.0,0.0,0.0,23241
4460,30,0,0,3.0,24.0,0.7,0.6000000000000001,7652
4461,102,0,0,492.0,417.0,0.25,0.25,23238
4462,51,0,0,74.0,216.0,0.0,0.0,23236
4463,47,0,0,48.0,242.0,0.0,0.3333333333333333,9312
4464,94,2,0,2731.0,97.0,0.0,0.0,9911
4465,85,0,0,125.0,897.0,-0.4,0.4,11706
4466,60,1,0,142.0,997.0,0.2,0.2,23232
4467,27,2,0,1.0,48.0,0.0,0.0,23223
4468,211,2,0,1362.0,1004.0,0.05,0.7,23221
4469,37,1,0,40.0,159.0,0.2,0.2,23220
4470,34,0,0,901.0,501.0,0.2,0.2,23217
4471,27,3,0,135.0,216.0,0.0,0.0,23209
4472,55,0,0,19.0,129.0,0.375,0.4125,23209
4473,187,0,0,183.0,278.0,0.1466666666666666,0.4366666666666667,23207
4474,77,5,2,322.0,367.0,0.0,0.0,23205
4475,28,0,0,138.0,43.0,0.0,0.0,23202
4476,113,0,0,412.0,98.0,0.046590909090909,0.2011363636363636,23201
4477,160,2,1,2078.0,686.0,0.4333333333333333,0.8333333333333334,23195
4478,70,1,0,199.0,459.0,-0.0277777777777777,0.4111111111111111,23195
4479,52,4,0,285.0,214.0,0.0,0.0,23194
4480,25,0,0,265334.0,541.0,0.1363636363636363,0.4545454545454545,23186
4481,123,0,0,7729.0,1648.0,0.3571428571428571,0.5625,23179
4482,75,2,0,179.0,1499.0,0.2857142857142857,0.5357142857142857,23176
4483,111,0,0,848.0,93.0,0.0,0.0,23176
4484,94,1,0,501.0,105.0,0.0,0.0,10931
4485,15,1,0,598.0,1540.0,0.0,0.0,23175
4486,210,1,1,572.0,614.0,0.05,0.7,23171
4487,101,1,0,11.0,35.0,0.4375,0.7,23158
4488,209,0,0,164.0,820.0,0.05,0.7,23145
4489,73,2,0,2986.0,3733.0,0.0,0.0,23140
4490,87,1,0,1088.0,723.0,0.0,0.0,23134
4491,141,2,0,267.0,50.0,0.2848484848484848,0.6439393939393939,23130
4492,58,1,1,36.0,25.0,0.390625,0.25,23130
4493,80,0,0,392.0,282.0,0.0,0.0,23124
4494,197,0,0,2367.0,844.0,0.5942708333333333,0.7083333333333334,23120
4495,60,1,0,858.0,1041.0,0.0,0.0,23117
4496,23,2,0,349.0,110.0,0.0,0.0,23108
4497,66,1,0,2241.0,2323.0,0.4333333333333333,0.5,23108
4498,71,1,0,7.0,45.0,0.0,0.0,23100
4499,49,5,1,234.0,645.0,0.5,0.5,23088
4500,104,0,0,968.0,949.0,0.4928571428571428,0.5678571428571428,23088
4501,23,3,1,6218.0,230.0,1.0,1.0,23086
4502,22,0,0,232.0,121.0,0.8,1.0,23083
4503,41,0,0,616.0,1532.0,0.4333333333333333,0.8333333333333334,23082
4504,211,12,0,12114.0,946.0,0.0643939393939393,0.4674242424242424,23077
4505,69,0,0,137.0,63.0,0.0,0.0,23075
4506,119,0,0,754.0,733.0,0.0,0.0,23073
4507,126,0,0,42.0,204.0,0.125,0.125,23063
4508,98,0,0,115.0,470.0,-0.0714285714285714,0.2142857142857142,23059
4509,28,0,0,1659.0,171.0,0.0852272727272727,0.2272727272727272,23058
4510,132,1,0,718.0,1026.0,0.25,0.575,23048
4511,37,2,0,343.0,1178.0,0.0,0.0,23040
4512,178,1,0,239.0,214.0,0.2034505208333333,0.1583333333333333,23026
4513,19,1,0,229.0,1108.0,0.2,0.5,23010
4514,98,0,0,190.0,838.0,0.0666666666666666,0.1333333333333333,23007
4515,68,2,0,14.0,29.0,0.0,0.0,23000
4516,91,0,0,5087.0,4820.0,0.25,0.1642857142857142,22999
4517,138,1,1,1867.0,3785.0,0.5,0.15,22998
4518,21,0,0,943.0,258.0,-0.2,0.6,22996
4519,91,0,0,359.0,364.0,-0.125,0.4444444444444444,22992
4520,177,0,0,189.0,638.0,0.0952380952380952,0.1785714285714285,22985
4521,68,4,0,73.0,266.0,0.0,0.0,22985
4522,279,8,3,552.0,351.0,0.0651515151515151,0.143097643097643,17887
4523,176,13,2,22.0,207.0,0.8,1.0,22981
4524,262,12,1,363.0,528.0,0.8,1.0,17045
4525,72,0,0,573.0,489.0,0.0625,0.5,22976
4526,52,13,1,195.0,1812.0,0.1,0.1,22975
4527,84,1,1,227.0,529.0,0.1,0.575,22964
4528,219,1,0,1177.0,311.0,0.1999999999999999,0.2333333333333333,22957
4529,29,2,0,15.0,68.0,0.0,0.0,22957
4530,45,0,0,832.0,706.0,0.0,0.0,22950
4531,54,0,0,40.0,26.0,0.2,0.2,22946
4532,57,0,0,152.0,218.0,0.7166666666666667,0.9166666666666669,22941
4533,116,1,0,238418.0,1245.0,0.0,0.0,22935
4534,43,1,0,915516.0,5407.0,0.0,0.0,22926
4535,67,0,0,11.0,111.0,0.0,0.2,22918
4536,65,0,0,93.0,148.0,-0.125,0.3,22910
4537,34,0,0,183.0,267.0,0.5,0.6,22905
4538,151,0,0,286.0,624.0,0.0949494949494949,0.2146464646464646,22904
